General.Time (millis),MAX17048.Voltage (V),MAX17048.State Of Charge (%),MAX17048.Change Rate (%/hr),ISM330.Accel X (milli-g),ISM330.Accel Y (milli-g),ISM330.Accel Z (milli-g),ISM330.Gyro X (milli-dps),ISM330.Gyro Y (milli-dps),ISM330.Gyro Z (milli-dps),ISM330.Temperature (C),MMC5983.X Field (Gauss),MMC5983.Y Field (Gauss),MMC5983.Z Field (Gauss),MMC5983.Temperature (C)
106561,4.293,113.953,-2.288,56.364,40.016,1015.528,1487.500,-13002.500,-1820.000,24.516,-0.07654,0.31293,0.40466,28
106590,4.293,113.953,-2.288,59.048,39.040,1015.040,-2642.500,-13090.000,-630.000,24.508,-0.07941,0.31390,0.40326,28
106614,4.293,113.953,-2.288,66.002,36.356,1014.552,-437.500,-11322.500,-2397.500,24.492,-0.08099,0.31335,0.40375,28
106648,4.293,113.953,-2.288,71.248,37.210,1008.208,4410.000,-1837.500,-840.000,24.531,-0.08118,0.31226,0.40332,28
106672,4.293,113.953,-2.288,74.908,36.722,1003.084,332.500,4147.500,-3167.500,24.516,-0.08014,0.31281,0.40424,28
106701,4.293,113.953,-2.288,77.714,36.600,1004.304,-3640.000,3307.500,-3727.500,24.492,-0.08038,0.31348,0.40387,28
106725,4.293,113.953,-2.288,73.444,39.040,1009.916,-2362.500,-927.500,52.500,24.492,-0.08020,0.31445,0.40405,28
106760,4.294,113.953,-2.288,73.810,42.700,1007.720,-8365.000,-980.000,5880.000,24.492,-0.07959,0.31598,0.40216,28
106784,4.294,113.953,-2.288,78.934,41.968,1008.452,-4112.500,70.000,3517.500,24.492,-0.07935,0.31708,0.40259,28
106813,4.294,113.953,-2.288,81.984,38.918,1005.768,-5162.500,3885.000,1102.500,24.523,-0.07837,0.31787,0.40179,28
106837,4.294,113.953,-2.288,83.082,36.112,1010.404,-1977.500,-805.000,927.500,24.500,-0.07941,0.31824,0.40167,28
106871,4.294,113.953,-2.288,83.692,31.354,1019.920,7262.500,-11550.000,3692.500,24.508,-0.08136,0.31683,0.40186,28
106895,4.294,113.953,-2.288,85.766,28.060,1011.868,8522.500,-6300.000,4165.000,24.500,-0.08105,0.31580,0.40289,28
106924,4.294,113.953,-2.288,89.304,25.864,1001.376,-455.000,9695.000,-1207.500,24.484,-0.07941,0.31598,0.40216,28
106948,4.294,113.953,-2.288,93.208,24.766,1003.084,1137.500,8487.500,-4445.000,24.516,-0.07751,0.31549,0.40314,28
106977,4.294,113.953,-2.288,88.572,26.352,1007.720,2310.000,5530.000,-2992.500,24.477,-0.07727,0.31476,0.40259,28
107001,4.295,113.953,-2.288,85.766,28.548,1012.966,4270.000,-227.500,-2100.000,24.516,-0.07764,0.31409,0.40350,28
107036,4.295,113.953,-2.288,81.740,31.842,1013.332,717.500,-1960.000,-245.000,24.508,-0.07794,0.31427,0.40295,28
107060,4.295,113.953,-2.288,81.496,32.940,1011.990,-647.500,-1172.500,-1172.500,24.500,-0.07794,0.31458,0.40350,28
107089,4.295,113.953,-2.288,83.814,32.696,1011.136,-1207.500,-210.000,-1925.000,24.500,-0.07831,0.31427,0.40228,28
107113,4.295,113.953,-2.288,84.180,33.550,1014.674,4952.500,-4917.500,-402.500,24.508,-0.07886,0.31366,0.40356,28
107148,4.295,113.953,-2.288,84.058,34.526,1007.232,-507.500,2537.500,175.000,24.508,-0.07874,0.31372,0.40344,28
107172,4.295,113.953,-2.288,84.912,33.916,1007.110,-2205.000,3552.500,-1627.500,24.516,-0.07867,0.31366,0.40399,28
107201,4.295,113.953,-2.288,83.814,34.404,1016.870,4445.000,-7472.500,-595.000,24.500,-0.07977,0.31299,0.40344,28
107225,4.295,113.953,-2.288,83.570,35.380,1017.114,6807.500,-8732.500,-245.000,24.500,-0.08081,0.31226,0.40430,28
107260,4.294,113.953,-2.288,85.278,35.868,1006.744,1575.000,3255.000,-3937.500,24.500,-0.08014,0.31165,0.40417,28
107284,4.294,113.953,-2.288,84.424,36.966,1006.988,-1942.500,4550.000,-2537.500,24.508,-0.07983,0.31183,0.40466,28
107313,4.294,113.953,-2.288,84.424,37.332,1012.722,2257.500,-2397.500,-1207.500,24.484,-0.08051,0.31116,0.40387,28
107337,4.294,113.953,-2.288,84.180,37.942,1012.600,2677.500,-3307.500,-1592.500,24.492,-0.08087,0.31158,0.40466,28
107372,4.294,113.953,-2.288,84.912,37.576,1006.744,-1260.000,4042.500,-4427.500,24.508,-0.07990,0.31226,0.40344,28
107396,4.294,113.953,-2.288,85.644,36.722,1003.816,-10045.000,7700.000,-3465.000,24.492,-0.07831,0.31482,0.40350,28
107425,4.294,113.953,-2.288,86.620,35.258,1003.328,-19477.500,7490.000,-6370.000,24.508,-0.07843,0.31824,0.40027,28
107449,4.294,113.953,-2.288,81.618,35.014,1015.650,-11182.500,-4025.000,-7122.500,24.508,-0.08057,0.31921,0.40082,28
107478,4.294,113.953,-2.288,77.470,34.892,1026.752,2222.500,-20125.000,717.500,24.516,-0.08398,0.31854,0.40015,28
107502,4.293,113.953,-2.288,84.912,31.354,1016.992,4077.500,-11235.000,-700.000,24.523,-0.08508,0.31763,0.40149,28
107537,4.293,113.953,-2.288,88.084,29.768,1009.184,8610.000,280.000,-3080.000,24.523,-0.08557,0.31598,0.40155,28
107561,4.293,113.953,-2.288,90.158,28.304,1004.792,5057.500,6562.500,-5705.000,24.500,-0.08502,0.31512,0.40253,28
107590,4.293,113.953,-2.288,88.572,29.890,1011.746,5057.500,-3132.500,-2502.500,24.516,-0.08527,0.31451,0.40295,28
107614,4.293,113.953,-2.288,85.400,30.744,1011.136,1470.000,-1785.000,-1942.500,24.508,-0.08582,0.31445,0.40314,28
107650,4.293,113.953,-2.288,85.766,31.598,1011.746,-3640.000,-4095.000,367.500,24.516,-0.08728,0.31482,0.40247,28
107674,4.293,113.953,-2.288,91.256,31.842,1009.916,787.500,-682.500,-1120.000,24.523,-0.08673,0.31433,0.40247,28
107703,4.293,113.953,-2.288,93.208,32.696,1008.330,3955.000,840.000,-1925.000,24.500,-0.08667,0.31384,0.40247,28
107727,4.293,113.953,-2.288,91.866,33.428,1008.818,2292.500,1312.500,-1680.000,24.578,-0.08667,0.31348,0.40228,28
107761,4.294,113.953,-2.288,91.378,33.184,1012.112,1172.500,-3150.000,-717.500,24.520,-0.08820,0.31323,0.40186,28
107785,4.294,113.953,-2.288,92.476,32.452,1012.356,2432.500,-4550.000,-2047.500,24.539,-0.08832,0.31342,0.40277,28
107814,4.294,113.953,-2.288,90.646,34.404,1009.428,-2135.000,-2187.500,297.500,24.516,-0.08881,0.31451,0.40112,28
107838,4.294,113.953,-2.288,92.842,34.282,1006.988,-6580.000,717.500,1050.000,24.539,-0.08777,0.31506,0.40106,28
107872,4.294,113.953,-2.288,98.210,33.062,1006.012,385.000,3710.000,-2030.000,24.543,-0.08685,0.31512,0.40137,28
107896,4.294,113.953,-2.288,97.844,33.306,1007.232,2205.000,3150.000,-1767.500,24.535,-0.08685,0.31506,0.40161,28
107925,4.294,113.953,-2.288,93.452,34.404,1008.452,-1067.500,2082.500,945.000,24.531,-0.08655,0.31537,0.40112,28
107949,4.294,113.953,-2.288,92.842,33.794,1009.916,-2695.000,-1207.500,2240.000,24.492,-0.08588,0.31555,0.40118,28
107984,4.294,113.953,-2.288,93.696,31.232,1009.916,-2222.500,0.000,1225.000,24.523,-0.08563,0.31677,0.40063,28
108008,4.293,113.953,-2.288,95.404,29.036,1011.380,35.000,-2450.000,1575.000,24.516,-0.08618,0.31641,0.40051,28
108037,4.293,113.953,-2.288,96.746,29.280,1011.502,875.000,-5337.500,2082.500,24.508,-0.08728,0.31635,0.40070,28
108061,4.293,113.953,-2.288,97.356,29.890,1012.722,3780.000,-8680.000,3220.000,24.508,-0.08838,0.31573,0.40137,28
108090,4.293,113.953,-2.288,93.208,31.476,1010.770,2362.500,-2345.000,910.000,24.508,-0.08838,0.31470,0.40118,28
108114,4.293,113.953,-2.288,94.062,31.720,1012.722,4410.000,-3622.500,-35.000,24.516,-0.08929,0.31384,0.40186,28
108149,4.293,113.953,-2.288,100.162,31.232,1010.770,11427.500,70.000,-3307.500,24.500,-0.08881,0.31104,0.40338,28
108173,4.293,113.953,-2.288,100.040,32.574,1009.916,11777.500,227.500,-1330.000,24.508,-0.09033,0.30957,0.40411,28
108202,4.293,113.953,-2.288,97.234,34.404,1008.086,4357.500,1400.000,-1505.000,24.523,-0.08875,0.30890,0.40363,28
108226,4.293,113.953,-2.288,95.892,36.966,1011.014,1960.000,-3132.500,1750.000,24.543,-0.08911,0.30914,0.40448,28
108261,4.293,113.953,-2.288,97.844,38.308,1010.404,-1015.000,-3990.000,840.000,24.500,-0.08948,0.30884,0.40411,28
108285,4.293,113.953,-2.288,98.332,39.284,1008.208,-2327.500,-2275.000,1365.000,24.500,-0.08954,0.30988,0.40375,28
108314,4.293,113.953,-2.288,99.552,41.236,1006.988,-3955.000,1015.000,1067.500,24.539,-0.08972,0.31024,0.40320,28
108338,4.293,113.953,-2.288,100.650,43.188,1009.794,1995.000,-2135.000,735.000,24.531,-0.08984,0.30994,0.40369,28
108373,4.293,113.953,-2.288,100.772,45.140,1006.744,-525.000,1137.500,542.500,24.516,-0.08875,0.31049,0.40289,28
108397,4.293,113.953,-2.288,101.260,44.286,1007.354,-3342.500,840.000,420.000,24.543,-0.08936,0.31104,0.40338,28
108426,4.293,113.953,-2.288,102.236,42.212,1012.112,3010.000,-4410.000,-542.500,24.523,-0.08972,0.31024,0.40277,28
108450,4.293,113.953,-2.288,102.724,41.114,1009.428,4182.500,-1015.000,-612.500,24.484,-0.08899,0.31030,0.40381,28
108485,4.293,113.953,-2.288,104.554,40.016,1003.328,-2537.500,5092.500,-1470.000,24.543,-0.08807,0.31042,0.40314,28
108509,4.294,113.953,-2.288,104.920,38.674,1007.232,-1190.000,2957.500,-2415.000,24.516,-0.08807,0.31079,0.40381,28
108538,4.294,113.953,-2.288,104.188,39.772,1012.112,3920.000,-3990.000,-805.000,24.516,-0.08905,0.31018,0.40356,28
108562,4.294,113.953,-2.288,102.114,42.090,1007.598,35.000,-507.500,735.000,24.539,-0.08838,0.30994,0.40381,28
108592,4.294,113.953,-2.288,102.358,41.846,1003.938,-3902.500,6615.000,-1312.500,24.500,-0.08691,0.31128,0.40314,28
108616,4.294,113.953,-2.288,103.090,42.700,1010.038,1767.500,52.500,-1067.500,24.508,-0.08740,0.31055,0.40399,28
108650,4.294,113.953,-2.288,100.284,44.652,1009.916,1907.500,-1680.000,1452.500,24.508,-0.08716,0.31055,0.40271,28
108674,4.294,113.953,-2.288,99.308,44.164,1010.648,1190.000,-1015.000,1697.500,24.523,-0.08716,0.31024,0.40417,28
108703,4.294,113.953,-2.288,97.600,42.700,1010.404,700.000,-1155.000,3010.000,24.523,-0.08704,0.31042,0.40295,28
108727,4.294,113.953,-2.288,99.430,40.504,1008.940,857.500,910.000,1697.500,24.539,-0.08655,0.31036,0.40417,28
108761,4.295,113.953,-2.288,102.724,39.040,1007.964,2205.000,2677.500,-595.000,24.523,-0.08563,0.30994,0.40295,28
108785,4.295,113.953,-2.288,101.992,38.796,1009.184,2450.000,542.500,-1260.000,24.516,-0.08545,0.30933,0.40381,28
108814,4.295,113.953,-2.288,96.380,40.260,1010.160,-910.000,-367.500,-1592.500,24.508,-0.08655,0.30957,0.40399,28
108838,4.295,113.953,-2.288,95.648,41.968,1011.136,-1190.000,-1802.500,-1575.000,24.508,-0.08643,0.31000,0.40417,28
108873,4.295,113.953,-2.288,95.770,43.432,1010.038,70.000,-1470.000,-542.500,24.508,-0.08630,0.31000,0.40350,28
108897,4.295,113.953,-2.288,98.210,42.944,1007.110,-840.000,2397.500,-2625.000,24.531,-0.08618,0.31030,0.40381,28
108926,4.295,113.953,-2.288,98.088,42.456,1006.866,-385.000,4515.000,-3885.000,24.523,-0.08569,0.31055,0.40283,28
108950,4.295,113.953,-2.288,98.210,38.064,1008.208,1365.000,5407.500,-6352.500,24.508,-0.08527,0.30975,0.40405,28
108985,4.295,113.953,-2.288,99.064,32.696,1011.868,9852.500,8610.000,-8925.000,24.539,-0.08319,0.30652,0.40564,28
109009,4.295,113.953,-2.288,98.942,28.670,1009.184,17640.000,17640.000,-10902.500,24.508,-0.08160,0.30304,0.40814,28
109038,4.295,113.953,-2.288,87.718,24.278,999.424,13545.000,12180.000,1645.000,24.500,-0.07733,0.30005,0.40845,28
109062,4.295,113.953,-2.288,90.524,23.424,994.544,8610.000,21980.000,-8470.000,24.500,-0.07452,0.29901,0.40955,28
109091,4.295,113.953,-2.288,90.036,28.426,989.908,-7612.500,23555.000,-19600.000,24.500,-0.07104,0.29871,0.40961,28
109115,4.295,113.953,-2.288,67.832,42.212,1009.306,14822.500,23695.000,-31430.000,24.508,-0.07019,0.29565,0.41174,28
109150,4.295,113.953,-2.288,32.208,57.706,1008.818,9590.000,8697.500,-4427.500,24.543,-0.06915,0.29309,0.41284,28
109174,4.295,113.953,-2.288,11.102,62.830,1018.456,29925.000,-25690.000,35052.500,24.488,-0.08026,0.27679,0.41827,28
109203,4.295,113.953,-2.288,19.276,62.708,1005.890,126017.500,-66815.000,14980.000,24.516,-0.09015,0.24426,0.42834,28
109227,4.295,113.953,-2.288,41.846,88.206,1021.140,170625.000,-42752.500,-13790.000,24.516,-0.09937,0.21667,0.43475,28
109262,4.293,113.953,-2.288,68.808,150.304,1006.988,62755.000,-30922.500,-1190.000,24.512,-0.10651,0.20520,0.43567,28
109286,4.293,113.953,-2.288,99.430,175.924,981.734,-16205.000,-8995.000,6947.500,24.531,-0.10577,0.20972,0.43555,28
109315,4.293,113.953,-2.288,113.948,186.538,948.062,-38237.500,26827.500,-245.000,24.512,-0.09833,0.21704,0.43408,28
109339,4.293,113.953,-2.288,105.042,200.934,945.256,-24377.500,47232.500,-12845.000,24.555,-0.08887,0.21942,0.43518,28
109374,4.293,113.953,-2.288,82.472,221.064,949.892,-735.000,68652.500,-19180.000,24.523,-0.07233,0.21954,0.43610,28
109398,4.293,113.953,-2.288,84.912,223.992,944.036,-18235.000,57295.000,-2572.500,24.523,-0.06183,0.22534,0.43542,28
109427,4.293,113.953,-2.288,76.128,221.552,947.696,-40302.500,57417.500,-9345.000,24.531,-0.05042,0.23236,0.43347,28
109451,4.293,113.953,-2.288,64.538,224.480,971.974,-21280.000,38500.000,-13702.500,24.523,-0.04498,0.23950,0.43176,28
109487,4.293,113.953,-2.288,37.820,230.702,996.618,-19775.000,4620.000,9327.500,24.531,-0.04242,0.24518,0.42993,28
109511,4.295,113.953,-2.288,28.792,225.212,997.594,-16187.500,2835.000,10377.500,24.555,-0.04327,0.24866,0.42859,28
109540,4.295,113.953,-2.288,23.546,212.402,996.862,-18917.500,-7402.500,-6160.000,24.543,-0.04523,0.25354,0.42633,28
109564,4.295,113.953,-2.288,22.204,213.256,992.836,-26477.500,-11585.000,507.500,24.539,-0.04608,0.25952,0.42529,28
109599,4.295,113.953,-2.288,-4.270,205.936,989.298,-32987.500,-1487.500,21612.500,24.527,-0.04504,0.26788,0.42114,28
109623,4.295,113.953,-2.288,-1.342,191.540,993.934,-30187.500,-6247.500,9345.000,24.516,-0.04547,0.27258,0.41986,28
109652,4.295,113.953,-2.288,1.830,178.242,1003.572,-9100.000,-2905.000,-3482.500,24.531,-0.04602,0.27472,0.41797,28
109676,4.295,113.953,-2.288,-5.490,172.630,997.716,-19022.500,-1452.500,3027.500,24.543,-0.04535,0.27942,0.41681,28
109721,4.295,113.953,-2.288,-9.760,149.694,993.690,-46095.000,-910.000,10745.000,24.535,-0.04370,0.29407,0.40967,28
109745,4.294,113.953,-2.288,-10.492,141.398,999.058,-34947.500,6755.000,9065.000,24.539,-0.04260,0.29822,0.40790,28
109774,4.294,113.953,-2.288,-3.538,132.492,1007.110,-16222.500,1417.500,-5442.500,24.543,-0.04388,0.30206,0.40558,28
109798,4.294,113.953,-2.288,-2.684,123.220,1004.426,-24657.500,-8802.500,-10955.000,24.523,-0.04608,0.30847,0.40326,28
109827,4.294,113.953,-2.288,-6.710,111.508,1003.816,-36802.500,-8610.000,-4025.000,24.512,-0.04773,0.31482,0.39966,28
109851,4.294,113.953,-2.288,-5.246,98.820,1008.940,-25497.500,-10237.500,-6492.500,24.531,-0.04840,0.31964,0.39746,28
109885,4.294,113.953,-2.288,-3.172,81.008,1014.064,-15435.000,-7367.500,-5932.500,24.520,-0.05103,0.32397,0.39459,28
109909,4.294,113.953,-2.288,-3.050,74.420,1013.942,-17342.500,-10570.000,-6142.500,24.516,-0.05280,0.32745,0.39270,28
109938,4.294,113.953,-2.288,-1.586,66.124,1008.818,-43855.000,-18252.500,-227.500,24.559,-0.05615,0.33740,0.38733,28
109962,4.294,113.953,-2.288,7.198,50.996,1006.012,-57592.500,-20702.500,-10237.500,24.605,-0.05981,0.34326,0.38409,28
109997,4.293,113.953,-2.288,2.684,30.988,1027.850,6685.000,-20685.000,5985.000,24.535,-0.06421,0.34344,0.38275,28
110021,4.293,113.953,-2.288,10.858,17.690,1019.432,-6440.000,-23397.500,2310.000,24.527,-0.06635,0.34656,0.38165,28
110050,4.293,113.953,-2.288,18.178,5.856,1014.552,-16450.000,-3500.000,-6195.000,24.543,-0.06787,0.35004,0.37823,28
110074,4.293,113.953,-2.288,23.302,-4.026,1014.552,-17185.000,-3692.500,-20335.000,24.605,-0.06927,0.35211,0.37714,28
110109,4.293,113.953,-2.288,15.128,-13.420,1014.674,-10675.000,1522.500,-3132.500,24.582,-0.06946,0.35590,0.37445,28
110133,4.293,113.953,-2.288,32.208,-20.618,1015.528,-11130.000,-3902.500,-1225.000,24.590,-0.06989,0.35767,0.37366,28
110162,4.293,113.953,-2.288,36.478,-31.232,1011.868,-15575.000,3132.500,-11690.000,24.613,-0.06958,0.36157,0.37085,28
110186,4.293,113.953,-2.288,36.356,-37.332,1014.308,-262.500,8522.500,-2397.500,24.559,-0.06781,0.35999,0.37256,28
110221,4.293,113.953,-2.288,37.088,-46.970,1018.456,19267.500,2677.500,-1172.500,24.543,-0.06744,0.35583,0.37524,28
110245,4.293,113.953,-2.288,36.356,-48.800,1016.260,16030.000,4567.500,-770.000,24.531,-0.06683,0.35474,0.37579,28
110274,4.293,113.953,-2.288,35.014,-52.704,1013.332,1085.000,6317.500,-5250.000,24.535,-0.06653,0.35486,0.37549,28
110298,4.293,113.953,-2.288,36.112,-54.656,1013.210,-1662.500,4952.500,-10360.000,24.570,-0.06580,0.35498,0.37622,28
110333,4.293,113.953,-2.288,31.232,-53.924,1013.088,840.000,8032.500,770.000,24.551,-0.06329,0.35529,0.37573,28
110357,4.293,113.953,-2.288,26.108,-47.824,1013.576,-700.000,6860.000,17710.000,24.551,-0.06097,0.35571,0.37579,28
110387,4.293,113.953,-2.288,29.280,-53.924,1014.064,-4672.500,3255.000,13230.000,24.531,-0.05975,0.35706,0.37415,28
110411,4.293,113.953,-2.288,30.256,-61.244,1014.796,-2695.000,525.000,2012.500,24.594,-0.05927,0.35736,0.37463,28
110446,4.293,113.953,-2.288,29.036,-57.218,1015.162,-1802.500,-875.000,8802.500,24.559,-0.05823,0.35840,0.37329,28
110470,4.293,113.953,-2.288,26.596,-64.050,1014.918,-1225.000,-122.500,5110.000,24.551,-0.05719,0.35803,0.37402,28
110499,4.293,113.953,-2.288,23.668,-67.222,1014.918,2905.000,2222.500,3832.500,24.629,-0.05695,0.35785,0.37323,28
110523,4.293,113.953,-2.288,22.448,-67.100,1014.552,-87.500,2327.500,2292.500,24.551,-0.05658,0.35785,0.37494,28
110552,4.293,113.953,-2.288,21.228,-64.172,1015.406,1085.000,-455.000,4182.500,24.582,-0.05548,0.35760,0.37463,28
110576,4.293,113.953,-2.288,21.228,-66.856,1015.528,3815.000,-1120.000,3430.000,24.590,-0.05573,0.35730,0.37531,28
110610,4.293,113.953,-2.288,20.984,-68.808,1014.918,2642.500,-2187.500,-1312.500,24.605,-0.05646,0.35638,0.37463,28
110634,4.293,113.953,-2.288,20.374,-67.954,1014.674,2345.000,-2222.500,-612.500,24.582,-0.05664,0.35590,0.37561,28
110663,4.293,113.953,-2.288,19.032,-67.100,1014.186,1610.000,-227.500,-17.500,24.535,-0.05621,0.35596,0.37512,28
110687,4.293,113.953,-2.288,15.860,-63.196,1014.186,1645.000,752.500,4970.000,24.586,-0.05554,0.35602,0.37592,28
110721,4.293,113.953,-2.288,16.714,-61.122,1014.918,2275.000,-2012.500,7245.000,24.543,-0.05475,0.35553,0.37622,28
110745,4.293,113.953,-2.288,17.080,-61.122,1014.796,3027.500,-2065.000,8085.000,24.574,-0.05463,0.35535,0.37653,28
110774,4.293,113.953,-2.288,18.300,-66.368,1013.942,2432.500,-437.500,577.500,24.535,-0.05444,0.35461,0.37671,28
110798,4.293,113.953,-2.288,18.300,-66.246,1013.820,2975.000,892.500,595.000,24.539,-0.05396,0.35443,0.37720,28
110832,4.293,113.953,-2.288,17.568,-64.050,1013.088,1785.000,1452.500,332.500,24.574,-0.05353,0.35449,0.37653,28
110856,4.293,113.953,-2.288,18.178,-62.708,1013.576,367.500,-1242.500,175.000,24.551,-0.05408,0.35419,0.37732,28
110885,4.293,113.953,-2.288,18.544,-61.732,1013.820,157.500,-3465.000,-210.000,24.535,-0.05402,0.35425,0.37567,28
110909,4.293,113.953,-2.288,17.446,-61.610,1013.088,245.000,-210.000,-945.000,24.574,-0.05371,0.35443,0.37677,28
110944,4.293,113.953,-2.288,15.494,-61.000,1011.746,-2397.500,5512.500,-315.000,24.590,-0.05280,0.35474,0.37585,28
110968,4.293,113.953,-2.288,15.372,-60.756,1013.210,367.500,4550.000,1050.000,24.551,-0.05182,0.35431,0.37677,28
110997,4.294,113.953,-2.288,14.884,-59.658,1015.772,6737.500,1925.000,3500.000,24.559,-0.05188,0.35297,0.37646,28
111021,4.294,113.953,-2.288,18.544,-60.024,1015.528,1312.500,-6300.000,-1750.000,24.535,-0.05334,0.35358,0.37732,28
111050,4.294,113.953,-2.288,17.568,-59.414,1015.162,560.000,-6475.000,-2065.000,24.562,-0.05432,0.35303,0.37683,28
111074,4.294,113.953,-2.288,16.836,-58.194,1014.674,3290.000,-3360.000,-665.000,24.559,-0.05420,0.35254,0.37738,28
111109,4.294,113.953,-2.288,15.128,-56.608,1013.820,5845.000,1697.500,1225.000,24.574,-0.05389,0.35138,0.37830,28
111133,4.294,113.953,-2.288,15.128,-55.510,1013.454,4917.500,2012.500,1155.000,24.551,-0.05334,0.35107,0.37891,28
111162,4.294,113.953,-2.288,16.592,-53.802,1013.698,1662.500,-1487.500,385.000,24.516,-0.05347,0.35034,0.37848,28
111186,4.294,113.953,-2.288,17.202,-52.948,1013.576,-787.500,-3097.500,-315.000,24.578,-0.05426,0.35052,0.37854,28
111221,4.294,113.953,-2.288,16.348,-52.460,1013.210,-1225.000,-822.500,-665.000,24.555,-0.05377,0.35144,0.37781,28
111245,4.294,113.953,-2.288,16.104,-52.216,1013.820,2047.500,1417.500,52.500,24.566,-0.05298,0.35089,0.37872,28
111274,4.294,113.953,-2.288,16.470,-51.484,1013.942,2152.500,927.500,437.500,24.559,-0.05304,0.35059,0.37750,28
111298,4.294,113.953,-2.288,16.714,-50.996,1013.820,332.500,17.500,-17.500,24.566,-0.05322,0.35065,0.37885,28
111334,4.294,113.953,-2.288,17.080,-50.630,1013.942,-630.000,-1172.500,-630.000,24.566,-0.05365,0.35022,0.37781,28
111358,4.294,113.953,-2.288,16.836,-50.020,1013.820,-560.000,-822.500,-525.000,24.520,-0.05322,0.35071,0.37848,28
111387,4.294,113.953,-2.288,16.836,-49.776,1013.820,-752.500,-1085.000,-210.000,24.566,-0.05310,0.35089,0.37775,28
111411,4.294,113.953,-2.288,17.080,-50.020,1013.942,-70.000,-1417.500,-87.500,24.543,-0.05414,0.35077,0.37799,28
111446,4.294,113.953,-2.288,16.714,-50.264,1013.942,682.500,-350.000,157.500,24.551,-0.05359,0.35077,0.37732,28
111470,4.294,113.953,-2.288,16.714,-50.264,1014.064,2100.000,-70.000,402.500,24.527,-0.05334,0.35059,0.37750,28
111499,4.293,113.953,-2.288,17.324,-50.020,1014.308,1732.500,-1312.500,105.000,24.523,-0.05322,0.35083,0.37769,28
111523,4.293,113.953,-2.288,17.324,-49.776,1014.308,2047.500,-1137.500,192.500,24.578,-0.05383,0.35004,0.37872,28
111552,4.293,113.953,-2.288,17.324,-49.288,1013.820,52.500,-875.000,-437.500,24.531,-0.05341,0.35010,0.37781,28
111576,4.293,113.953,-2.288,17.202,-49.166,1013.576,-472.500,-350.000,-525.000,24.543,-0.05383,0.35065,0.37830,28
111610,4.293,113.953,-2.288,16.836,-48.800,1013.576,-945.000,630.000,35.000,24.566,-0.05389,0.35059,0.37781,28
111634,4.293,113.953,-2.288,17.202,-48.678,1013.942,-175.000,0.000,122.500,24.582,-0.05365,0.35052,0.37817,28
111663,4.293,113.953,-2.288,16.104,-46.970,1014.186,-1680.000,-840.000,4445.000,24.598,-0.05334,0.35126,0.37732,28
111687,4.293,113.953,-2.288,17.568,-49.532,1014.064,-1032.500,-787.500,-122.500,24.562,-0.05389,0.35101,0.37842,28
111721,4.293,113.953,-2.288,17.324,-50.752,1013.942,280.000,437.500,-490.000,24.527,-0.05389,0.35162,0.37756,28
111745,4.294,113.953,-2.288,17.202,-50.386,1013.942,402.500,227.500,-227.500,24.527,-0.05371,0.35156,0.37848,28
